country,year,sex,age,suicides_no,population,rate,Region
Reunion,2007,female,35-54 years,8,118870,6.730041222,Africa
Reunion,2007,female,5-14 years,0,67461,0,Africa
Reunion,2007,female,55-74 years,5,51241,9.757811128,Africa
Reunion,2007,female,75+ years,0,15830,0,Africa
Reunion,2007,male,15-24 years,8,68246,11.72229874,Africa
Reunion,2007,male,25-34 years,9,51655,17.42328913,Africa
Reunion,2007,male,35-54 years,38,110625,34.35028249,Africa
Reunion,2007,male,5-14 years,1,71074,1.40698427,Africa
Reunion,2007,male,55-74 years,13,46212,28.13122133,Africa
Reunion,2007,male,75+ years,4,9279,43.10809354,Africa
Reunion,2008,female,15-24 years,4,67054,5.965341367,Africa
Reunion,2008,female,25-34 years,5,56175,8.900756564,Africa
Reunion,2008,female,35-54 years,7,120993,5.785458663,Africa
Reunion,2008,female,5-14 years,0,67867,0,Africa
Reunion,2008,female,55-74 years,3,54175,5.537609599,Africa
Reunion,2008,female,75+ years,0,16475,0,Africa
Reunion,2008,male,15-24 years,9,67939,13.24717762,Africa
Reunion,2008,male,25-34 years,17,50464,33.6873811,Africa
Reunion,2008,male,35-54 years,30,111784,26.83747227,Africa
Reunion,2008,male,5-14 years,0,71352,0,Africa
Reunion,2008,male,55-74 years,16,48907,32.71515325,Africa
Reunion,2008,male,75+ years,2,9696,20.62706271,Africa
Reunion,2009,female,15-24 years,2,67155,2.978184796,Africa
Reunion,2009,female,25-34 years,3,55736,5.382517583,Africa
Reunion,2009,female,35-54 years,7,122971,5.692399021,Africa
Reunion,2009,female,5-14 years,0,68210,0,Africa
Reunion,2009,female,55-74 years,1,57169,1.749199741,Africa
Reunion,2009,female,75+ years,0,17172,0,Africa
Reunion,2009,male,15-24 years,10,68051,14.69486121,Africa
Reunion,2009,male,25-34 years,12,48994,24.49279504,Africa
Reunion,2009,male,35-54 years,37,112654,32.8439292,Africa
Reunion,2009,male,5-14 years,0,71610,0,Africa
Reunion,2009,male,55-74 years,22,51755,42.50797024,Africa
Reunion,2009,male,75+ years,5,10087,49.56875186,Africa
Reunion,2010,female,15-24 years,4,67275,5.945745076,Africa
Reunion,2010,female,25-34 years,2,54975,3.638017281,Africa
Reunion,2010,female,35-54 years,8,124784,6.411078343,Africa
Reunion,2010,female,5-14 years,0,68355,0,Africa
Reunion,2010,female,55-74 years,8,60085,13.31447117,Africa
Reunion,2010,female,75+ years,3,17930,16.73173452,Africa
Reunion,2010,male,15-24 years,9,68456,13.147131,Africa
Reunion,2010,male,25-34 years,13,47419,27.41517113,Africa
Reunion,2010,male,35-54 years,29,113294,25.597119,Africa
Reunion,2010,male,5-14 years,3,71783,4.179262499,Africa
Reunion,2010,male,55-74 years,9,54735,16.44286106,Africa
Reunion,2010,male,75+ years,1,10462,9.558401835,Africa
Reunion,2011,female,15-24 years,2,62811,3.184155642,Africa
Reunion,2011,female,25-34 years,2,57786,3.461045928,Africa
Reunion,2011,female,35-54 years,6,125041,4.798426116,Africa
Reunion,2011,female,5-14 years,0,68521,0,Africa
Reunion,2011,female,55-74 years,4,64002,6.249804694,Africa
Reunion,2011,female,75+ years,1,19001,5.262880901,Africa
Reunion,2011,male,15-24 years,6,63182,9.49637555,Africa
Reunion,2011,male,25-34 years,16,49611,32.2509121,Africa
Reunion,2011,male,35-54 years,25,114890,21.75994429,Africa
Reunion,2011,male,5-14 years,1,71863,1.391536674,Africa
Reunion,2011,male,55-74 years,9,58574,15.36517909,Africa
Reunion,2011,male,75+ years,4,10831,36.9310313,Africa
Reunion,2012,female,15-24 years,2,64287,3.11104889,Africa
Reunion,2012,female,25-34 years,3,56135,5.344259375,Africa
Reunion,2012,female,35-54 years,6,126225,4.753416518,Africa
Reunion,2012,female,5-14 years,0,69451,0,Africa
Reunion,2012,female,55-74 years,4,65936,6.066488716,Africa
Reunion,2012,female,75+ years,0,19739,0,Africa
Reunion,2012,male,15-24 years,10,65314,15.31065315,Africa
Reunion,2012,male,25-34 years,11,48733,22.57197382,Africa
Reunion,2012,male,35-54 years,30,114496,26.20178871,Africa
Reunion,2012,male,5-14 years,0,72281,0,Africa
Reunion,2012,male,55-74 years,17,60577,28.06345643,Africa
Reunion,2012,male,75+ years,1,11726,8.528057309,Africa
Reunion,2013,female,15-24 years,2,63030,3.173092178,Africa
Reunion,2013,female,25-34 years,3,55869,5.369704129,Africa
Reunion,2013,female,35-54 years,9,126755,7.100311625,Africa
Reunion,2013,female,5-14 years,0,69617,0,Africa
Reunion,2013,female,55-74 years,2,68937,2.901199646,Africa
Reunion,2013,female,75+ years,0,20673,0,Africa
Reunion,2013,male,15-24 years,7,64328,10.88173113,Africa
Reunion,2013,male,25-34 years,14,48461,28.88920988,Africa
Reunion,2013,male,35-54 years,33,115175,28.65205123,Africa
Reunion,2013,male,5-14 years,0,72282,0,Africa
Reunion,2013,male,55-74 years,17,63723,26.67796557,Africa
Reunion,2013,male,75+ years,6,12404,48.37149307,Africa
Reunion,2014,female,15-24 years,2,62393,3.205487795,Africa
Reunion,2014,female,25-34 years,2,55033,3.634183126,Africa
Reunion,2014,female,35-54 years,6,127206,4.716758643,Africa
Reunion,2014,female,5-14 years,1,69461,1.439656786,Africa
Reunion,2014,female,55-74 years,3,72204,4.154894466,Africa
Reunion,2014,female,75+ years,0,21628,0,Africa
Reunion,2014,male,15-24 years,5,64085,7.802137786,Africa
Reunion,2014,male,25-34 years,13,47530,27.35114664,Africa
Reunion,2014,male,35-54 years,29,115821,25.03863721,Africa
Reunion,2014,male,5-14 years,0,71995,0,Africa
Reunion,2014,male,55-74 years,18,67094,26.82803231,Africa
Reunion,2014,male,75+ years,3,13130,22.84843869,Africa
Rodrigues,2004,female,15-24 years,0,4180,0,Africa
Rodrigues,2004,female,25-34 years,0,2620,0,Africa
Rodrigues,2004,female,35-54 years,0,3716,0,Africa
Rodrigues,2004,female,5-14 years,0,3638,0,Africa
Rodrigues,2004,female,55-74 years,0,1962,0,Africa
Rodrigues,2004,female,75+ years,0,455,0,Africa
Rodrigues,2004,male,15-24 years,0,4126,0,Africa
Rodrigues,2004,male,25-34 years,0,2503,0,Africa
Rodrigues,2004,male,35-54 years,1,3765,26.56042497,Africa
Rodrigues,2004,male,5-14 years,0,3585,0,Africa
Rodrigues,2004,male,55-74 years,0,1838,0,Africa
Rodrigues,2004,male,75+ years,0,259,0,Africa
Rodrigues,2005,female,15-24 years,1,4071,24.56398919,Africa
Rodrigues,2005,female,25-34 years,0,2659,0,Africa
Rodrigues,2005,female,35-54 years,0,3761,0,Africa
Rodrigues,2005,female,5-14 years,0,3658,0,Africa
Rodrigues,2005,female,55-74 years,0,2014,0,Africa
Rodrigues,2005,female,75+ years,0,450,0,Africa
Rodrigues,2005,male,15-24 years,0,4061,0,Africa
Rodrigues,2005,male,25-34 years,0,2557,0,Africa
Rodrigues,2005,male,35-54 years,0,3789,0,Africa
Rodrigues,2005,male,5-14 years,0,3576,0,Africa
Rodrigues,2005,male,55-74 years,0,1870,0,Africa
Rodrigues,2005,male,75+ years,0,279,0,Africa
Rodrigues,2006,female,15-24 years,1,4008,24.9500998,Africa
Rodrigues,2006,female,25-34 years,0,2737,0,Africa
Rodrigues,2006,female,35-54 years,0,3778,0,Africa
Rodrigues,2006,female,5-14 years,0,3639,0,Africa
Rodrigues,2006,female,55-74 years,0,2044,0,Africa
Rodrigues,2006,female,75+ years,0,485,0,Africa
Rodrigues,2006,male,15-24 years,1,4002,24.98750625,Africa
Rodrigues,2006,male,25-34 years,0,2604,0,Africa
Rodrigues,2006,male,35-54 years,1,3778,26.46903123,Africa
Rodrigues,2006,male,5-14 years,0,3594,0,Africa
Rodrigues,2006,male,55-74 years,0,1915,0,Africa
Rodrigues,2006,male,75+ years,0,287,0,Africa
Rodrigues,2007,female,15-24 years,0,3838,0,Africa
Rodrigues,2007,female,25-34 years,0,2920,0,Africa
Rodrigues,2007,female,35-54 years,0,3765,0,Africa
Rodrigues,2007,female,5-14 years,0,3625,0,Africa
Rodrigues,2007,female,55-74 years,0,2100,0,Africa
Rodrigues,2007,female,75+ years,0,515,0,Africa
Rodrigues,2007,male,15-24 years,0,3860,0,Africa
Rodrigues,2007,male,25-34 years,0,2745,0,Africa
Rodrigues,2007,male,35-54 years,1,3752,26.65245203,Africa
Rodrigues,2007,male,5-14 years,0,3668,0,Africa
Rodrigues,2007,male,55-74 years,0,1938,0,Africa
Rodrigues,2007,male,75+ years,0,317,0,Africa
Rodrigues,2008,female,15-24 years,0,3761,0,Africa
Rodrigues,2008,female,25-34 years,0,3058,0,Africa
Rodrigues,2008,female,35-54 years,0,3783,0,Africa
Rodrigues,2008,female,5-14 years,0,3661,0,Africa
Rodrigues,2008,female,55-74 years,0,2136,0,Africa
Rodrigues,2008,female,75+ years,0,518,0,Africa
Rodrigues,2008,male,15-24 years,0,3766,0,Africa
Rodrigues,2008,male,25-34 years,1,2847,35.12469266,Africa
Rodrigues,2008,male,35-54 years,1,3753,26.64535039,Africa
Rodrigues,2008,male,5-14 years,0,3756,0,Africa
Rodrigues,2008,male,55-74 years,0,1954,0,Africa
Rodrigues,2008,male,75+ years,0,351,0,Africa
Rodrigues,2010,female,15-24 years,0,3612,0,Africa
Rodrigues,2010,female,25-34 years,0,3198,0,Africa
Rodrigues,2010,female,35-54 years,1,3816,26.20545073,Africa
Rodrigues,2010,female,5-14 years,0,3775,0,Africa
Rodrigues,2010,female,55-74 years,1,2211,45.22840344,Africa
Rodrigues,2010,female,75+ years,0,565,0,Africa
Rodrigues,2010,male,15-24 years,0,3629,0,Africa
Rodrigues,2010,male,25-34 years,1,2997,33.36670003,Africa
Rodrigues,2010,male,35-54 years,2,3673,54.45140212,Africa
Rodrigues,2010,male,5-14 years,0,3916,0,Africa
Rodrigues,2010,male,55-74 years,0,2102,0,Africa
Rodrigues,2010,male,75+ years,0,372,0,Africa
Rodrigues,2011,female,15-24 years,0,3631,0,Africa
Rodrigues,2011,female,25-34 years,1,3204,31.21098627,Africa
Rodrigues,2011,female,35-54 years,1,3810,26.24671916,Africa
Rodrigues,2011,female,5-14 years,0,3821,0,Africa
Rodrigues,2011,female,55-74 years,0,2279,0,Africa
Rodrigues,2011,female,75+ years,0,585,0,Africa
Rodrigues,2011,male,15-24 years,1,3612,27.6854928,Africa
Rodrigues,2011,male,25-34 years,0,3023,0,Africa
Rodrigues,2011,male,35-54 years,0,3613,0,Africa
Rodrigues,2011,male,5-14 years,0,3998,0,Africa
Rodrigues,2011,male,55-74 years,0,2183,0,Africa
Rodrigues,2011,male,75+ years,0,386,0,Africa
Rodrigues,2012,female,15-24 years,0,3590,0,Africa
Rodrigues,2012,female,25-34 years,1,3238,30.88326127,Africa
Rodrigues,2012,female,35-54 years,0,3793,0,Africa
Rodrigues,2012,female,5-14 years,0,3914,0,Africa
Rodrigues,2012,female,55-74 years,0,2381,0,Africa
Rodrigues,2012,female,75+ years,0,609,0,Africa
Rodrigues,2012,male,15-24 years,0,3551,0,Africa
Rodrigues,2012,male,25-34 years,0,3097,0,Africa
Rodrigues,2012,male,35-54 years,0,3541,0,Africa
Rodrigues,2012,male,5-14 years,0,4088,0,Africa
Rodrigues,2012,male,55-74 years,0,2295,0,Africa
Rodrigues,2012,male,75+ years,0,412,0,Africa
Rodrigues,2013,female,15-24 years,0,3455,0,Africa
Rodrigues,2013,female,25-34 years,1,3290,30.39513678,Africa
Rodrigues,2013,female,35-54 years,0,5064,0,Africa
Rodrigues,2013,female,5-14 years,0,4119,0,Africa
Rodrigues,2013,female,55-74 years,0,2553,0,Africa
Rodrigues,2013,female,75+ years,0,732,0,Africa
Rodrigues,2013,male,15-24 years,0,3351,0,Africa
Rodrigues,2013,male,25-34 years,0,3104,0,Africa
Rodrigues,2013,male,35-54 years,1,4965,20.14098691,Africa
Rodrigues,2013,male,5-14 years,0,4149,0,Africa
Rodrigues,2013,male,55-74 years,0,2511,0,Africa
Rodrigues,2013,male,75+ years,0,480,0,Africa
Rodrigues,2014,female,15-24 years,0,3500,0,Africa
Rodrigues,2014,female,25-34 years,0,3220,0,Africa
Rodrigues,2014,female,35-54 years,0,5200,0,Africa
Rodrigues,2014,female,5-14 years,1,4080,24.50980392,Africa
Rodrigues,2014,female,55-74 years,1,2640,37.87878788,Africa
Rodrigues,2014,female,75+ years,0,780,0,Africa
Rodrigues,2014,male,15-24 years,1,3380,29.58579882,Africa
Rodrigues,2014,male,25-34 years,0,3050,0,Africa
Rodrigues,2014,male,35-54 years,2,5040,39.68253968,Africa
Rodrigues,2014,male,5-14 years,0,4170,0,Africa
Rodrigues,2014,male,55-74 years,1,2620,38.16793893,Africa
Rodrigues,2014,male,75+ years,0,490,0,Africa
Rodrigues,2015,female,15-24 years,1,3601,27.77006387,Africa
Rodrigues,2015,female,25-34 years,0,3104,0,Africa
Rodrigues,2015,female,35-54 years,0,5342,0,Africa
Rodrigues,2015,female,5-14 years,0,4046,0,Africa
Rodrigues,2015,female,55-74 years,0,2720,0,Africa
Rodrigues,2015,female,75+ years,0,804,0,Africa
Rodrigues,2015,male,15-24 years,0,3503,0,Africa
Rodrigues,2015,male,25-34 years,1,2917,34.28179637,Africa
Rodrigues,2015,male,35-54 years,0,5210,0,Africa
Rodrigues,2015,male,5-14 years,0,4105,0,Africa
Rodrigues,2015,male,55-74 years,0,2660,0,Africa
Rodrigues,2015,male,75+ years,0,521,0,Africa
Rodrigues,2016,female,15-24 years,0,3671,0,Africa
Rodrigues,2016,female,25-34 years,0,2965,0,Africa
Rodrigues,2016,female,35-54 years,0,5501,0,Africa
Rodrigues,2016,female,5-14 years,0,3947,0,Africa
Rodrigues,2016,female,55-74 years,0,2817,0,Africa
Rodrigues,2016,female,75+ years,0,847,0,Africa
Rodrigues,2016,male,15-24 years,1,3595,27.81641168,Africa
Rodrigues,2016,male,25-34 years,3,2801,107.1046055,Africa
Rodrigues,2016,male,35-54 years,3,5277,56.85048323,Africa
Rodrigues,2016,male,5-14 years,0,4017,0,Africa
Rodrigues,2016,male,55-74 years,1,2760,36.23188406,Africa
Rodrigues,2016,male,75+ years,0,560,0,Africa
Romania,1989,female,15-24 years,75,1830400,4.097465035,Europe
Romania,1989,female,25-34 years,67,1587400,4.220738314,Europe
Romania,1989,female,35-54 years,237,2891300,8.197004808,Europe
Romania,1989,female,5-14 years,6,1817900,0.330051158,Europe
Romania,1989,female,55-74 years,189,2162500,8.739884393,Europe
Romania,1989,female,75+ years,69,555000,12.43243243,Europe
Romania,1989,male,15-24 years,197,1907000,10.33036182,Europe
Romania,1989,male,25-34 years,333,1643900,20.25670661,Europe
Romania,1989,male,35-54 years,734,2847600,25.77609215,Europe
Romania,1989,male,5-14 years,14,1902500,0.73587385,Europe
Romania,1989,male,55-74 years,470,1824900,25.75483588,Europe
Romania,1989,male,75+ years,138,374100,36.88853248,Europe
Romania,1990,female,15-24 years,69,1887200,3.656210259,Europe
Romania,1990,female,25-34 years,57,1521500,3.74630299,Europe
Romania,1990,female,35-54 years,167,2919600,5.719961639,Europe
Romania,1990,female,5-14 years,3,1790800,0.167522895,Europe
Romania,1990,female,55-74 years,196,2188100,8.957543074,Europe
Romania,1990,female,75+ years,64,566300,11.30143034,Europe
Romania,1990,male,15-24 years,177,1966300,9.001678279,Europe
Romania,1990,male,25-34 years,210,1581200,13.28105237,Europe
Romania,1990,male,35-54 years,607,2875600,21.1086382,Europe
Romania,1990,male,5-14 years,19,1873200,1.014307068,Europe
Romania,1990,male,55-74 years,413,1854500,22.27015368,Europe
Romania,1990,male,75+ years,97,377600,25.68855932,Europe
Romania,1991,female,15-24 years,52,1946600,2.67132436,Europe
Romania,1991,female,25-34 years,60,1462900,4.101442341,Europe
Romania,1991,female,35-54 years,161,2938000,5.479918312,Europe
Romania,1991,female,5-14 years,2,1760700,0.113591185,Europe
Romania,1991,female,55-74 years,183,2236300,8.183159683,Europe
Romania,1991,female,75+ years,65,559700,11.6133643,Europe
Romania,1991,male,15-24 years,152,2028200,7.494329948,Europe
Romania,1991,male,25-34 years,229,1523400,15.03216489,Europe
Romania,1991,male,35-54 years,645,2894400,22.28441128,Europe
Romania,1991,male,5-14 years,15,1841200,0.814686074,Europe
Romania,1991,male,55-74 years,487,1899700,25.63562668,Europe
Romania,1991,male,75+ years,110,366900,29.98092123,Europe
Romania,1992,female,15-24 years,65,1959800,3.316664966,Europe
Romania,1992,female,25-34 years,58,1374900,4.218488617,Europe
Romania,1992,female,35-54 years,188,2906600,6.468038258,Europe
Romania,1992,female,5-14 years,4,1734300,0.230640604,Europe
Romania,1992,female,55-74 years,189,2295000,8.235294118,Europe
Romania,1992,female,75+ years,69,553400,12.4683773,Europe
Romania,1992,male,15-24 years,235,2033700,11.55529331,Europe
Romania,1992,male,25-34 years,282,1411700,19.97591556,Europe
Romania,1992,male,35-54 years,807,2861100,28.20593478,Europe
Romania,1992,male,5-14 years,13,1806200,0.719743107,Europe
Romania,1992,male,55-74 years,610,1942300,31.40606497,Europe
Romania,1992,male,75+ years,130,348100,37.34559035,Europe
Romania,1993,female,15-24 years,57,1886900,3.020827813,Europe
Romania,1993,female,25-34 years,51,1468500,3.472931563,Europe
Romania,1993,female,35-54 years,194,2917900,6.648617156,Europe
Romania,1993,female,5-14 years,2,1714000,0.116686114,Europe
Romania,1993,female,55-74 years,217,2366500,9.169659835,Europe
Romania,1993,female,75+ years,62,516800,11.99690402,Europe
Romania,1993,male,15-24 years,197,1960800,10.04691962,Europe
Romania,1993,male,25-34 years,326,1508500,21.61087173,Europe
Romania,1993,male,35-54 years,943,2869900,32.85828775,Europe
Romania,1993,male,5-14 years,17,1786000,0.951847704,Europe
Romania,1993,male,55-74 years,607,1993400,30.45048661,Europe
Romania,1993,male,75+ years,101,318400,31.72110553,Europe
Romania,1994,female,15-24 years,57,1864500,3.057119871,Europe
Romania,1994,female,25-34 years,61,1518200,4.017915953,Europe
Romania,1994,female,35-54 years,190,2920000,6.506849315,Europe
Romania,1994,female,5-14 years,5,1694100,0.295141963,Europe
Romania,1994,female,55-74 years,221,2412500,9.160621762,Europe
Romania,1994,female,75+ years,55,508000,10.82677165,Europe
Romania,1994,male,15-24 years,222,1936600,11.46338945,Europe
Romania,1994,male,25-34 years,329,1562300,21.05869551,Europe
Romania,1994,male,35-54 years,993,2872400,34.5703941,Europe
Romania,1994,male,5-14 years,21,1764000,1.19047619,Europe
Romania,1994,male,55-74 years,608,2025500,30.01727968,Europe
Romania,1994,male,75+ years,125,307900,40.59759662,Europe
Romania,1995,female,15-24 years,49,1855500,2.640797629,Europe
